,id,date,bedrooms,sqft_lot,price,level
9416,2426049168,2014-10-17,3,7200,447450.0,low
9417,9828701565,2015-02-09,3,5200,375000.0,low
9418,259600620,2015-02-06,4,9940,565000.0,high
9419,5312100040,2015-04-23,2,3916,400000.0,low
9420,1938400040,2015-02-20,3,10200,246000.0,low
9421,6632900405,2014-10-29,3,6289,329922.0,low
9422,2125059123,2015-04-14,5,44431,1249000.0,high
9423,6411600113,2015-04-20,3,7425,375000.0,low
9424,6381500035,2014-05-08,3,9920,385000.0,low
9425,7518500985,2014-09-03,4,4080,591500.0,high
9426,5149800040,2014-09-18,4,12155,255000.0,low
9427,3211000930,2015-03-16,3,7800,275000.0,low
9428,1853081250,2014-12-29,4,5000,800000.0,high
9429,6632300040,2015-04-25,2,7435,327000.0,low
9430,6117501755,2014-12-30,4,11536,355000.0,low
9431,6163900411,2014-10-03,2,8220,310000.0,low
9432,1924069039,2014-05-19,5,49222,869000.0,high
9433,4058801065,2014-08-08,3,5700,272000.0,low
9434,1223089038,2014-07-11,5,60984,665000.0,high
9435,5420800090,2014-11-17,3,8449,225000.0,low
9436,2591720360,2014-12-26,3,37096,375000.0,low
9437,9286750100,2014-06-10,3,7200,375500.0,low
9438,2392100090,2015-04-02,3,6500,550000.0,high
9439,4302201085,2014-09-18,3,7680,248000.0,low
9440,4302201085,2015-05-06,3,7680,546940.0,high
9441,7215730580,2014-09-02,4,6175,680000.0,high
9442,2095500120,2014-07-18,4,6124,350000.0,low
9443,136000220,2015-03-25,2,2500,593000.0,high
9444,3834000720,2015-03-19,2,8147,390000.0,low
9445,3523029077,2014-10-07,3,18000,297000.0,low
9446,42000065,2015-03-05,2,9150,355000.0,low
9447,3275330120,2014-08-14,3,26670,309900.0,low
9448,2312400230,2014-09-24,3,12000,257000.0,low
9449,3472800065,2014-08-26,4,9687,1698000.0,high
9450,7518501140,2015-01-13,3,2550,300000.0,low
9451,9126100815,2014-12-17,3,1156,500000.0,low
9452,2769600590,2014-10-16,8,7500,900000.0,high
9453,7215730040,2014-05-15,4,9130,695000.0,high
9454,8155760040,2014-12-18,4,6655,213400.0,low
9455,1376800220,2014-07-09,2,8830,425000.0,low
9456,3623059101,2014-08-11,3,47050,420000.0,low
9457,7010701016,2015-02-09,1,5000,411000.0,low
9458,1025069210,2015-02-09,4,41382,762500.0,high
9459,721049096,2014-05-27,5,40902,569950.0,high
9460,7347600210,2015-04-24,4,8500,258000.0,low
9461,3630030180,2015-02-24,3,3665,499000.0,low
9462,9353300820,2015-05-11,3,10723,310000.0,low
9463,4310702876,2014-11-03,2,1311,398500.0,low
9464,5647900120,2014-06-13,4,8660,250600.0,low
9465,4123800580,2014-08-12,4,6116,352000.0,low
9466,6169901006,2014-07-15,2,2160,600000.0,high
9467,3735901080,2015-03-24,3,4182,645000.0,high
9468,5104520620,2014-07-24,4,5000,291500.0,low
9469,2422049107,2014-05-08,4,13515,350000.0,low
9470,3260700360,2014-09-19,3,7280,279000.0,low
9471,1862400057,2015-03-04,2,5400,320000.0,low
9472,8682262720,2015-03-10,2,5203,495000.0,low
9473,3183110180,2014-08-28,4,42646,490000.0,low
9474,7986400360,2014-07-17,5,5000,770000.0,high
9475,1789900065,2014-07-09,3,29004,215000.0,low
9476,222069057,2015-03-30,3,95832,665000.0,high
9477,3822200164,2014-08-19,3,7498,423500.0,low
9478,1931300665,2014-10-09,3,4800,850000.0,high
9479,1443500385,2014-05-13,2,6232,155000.0,low
9480,259600410,2015-04-13,3,7210,505000.0,low
9481,3630120880,2015-02-27,3,5558,780000.0,high
9482,2822049210,2014-08-25,3,22764,165000.0,low
9483,6821100015,2014-08-28,2,5001,707000.0,high
9484,2267000458,2015-05-01,3,1475,497000.0,low
9485,2976800115,2014-11-05,4,8856,349170.0,low
9486,7436600090,2015-01-02,4,10050,287000.0,low
9487,6072800205,2014-11-19,4,20251,2375000.0,high
9488,3296000110,2014-06-02,4,14400,645000.0,high
9489,5054800110,2014-10-16,5,9652,238000.0,low
9490,5054800110,2015-02-13,5,9652,328000.0,low
9491,7443000652,2014-11-03,2,1123,365000.0,low
9492,3995700220,2015-03-17,3,8147,380000.0,low
9493,4191400090,2015-03-10,4,10500,525000.0,low
9494,7518505070,2014-06-25,4,3672,402000.0,low
9495,9144300110,2015-04-24,2,9250,308000.0,low
9496,7853301930,2014-10-09,3,6997,405000.0,low
9497,3586500770,2014-09-23,3,32380,808000.0,high
9498,7203100730,2015-02-10,4,6874,875000.0,high
9499,8644400180,2015-03-19,3,55321,860000.0,high
9500,2071500011,2014-08-11,4,7925,367500.0,low
9501,5423600100,2014-08-05,6,13572,604000.0,high
9502,3734900110,2015-02-04,2,19703,230000.0,low
9503,2126049154,2014-12-17,4,8148,435000.0,low
9504,1864700300,2014-10-10,4,7098,347500.0,low
9505,1310930100,2015-03-18,4,16697,525000.0,low
9506,8103000110,2014-06-03,2,15641,280000.0,low
9507,8103000110,2015-02-05,2,15641,490000.0,low
9508,7227501765,2015-03-23,4,5490,265000.0,low
9509,824069188,2014-09-02,4,18295,645000.0,high
9510,1402000210,2015-04-27,3,31497,390000.0,low
9511,5412400180,2015-04-17,3,7629,267500.0,low
9512,8894200150,2014-12-17,4,10766,1275000.0,high
9513,4037500110,2014-05-06,4,10720,404000.0,low
9514,1843100540,2015-04-29,3,12042,380000.0,low
9515,7856620210,2014-08-08,4,10300,812500.0,high
9516,425200145,2014-07-03,3,8610,265000.0,low
9517,6073300750,2014-07-09,5,7725,480000.0,low
9518,6450301220,2014-09-16,1,4725,264000.0,low
9519,3401700150,2015-04-23,5,38816,1350000.0,high
9520,7200001254,2014-07-09,4,9000,550000.0,high
9521,9828201745,2015-05-04,2,2400,615000.0,high
9522,9238500410,2014-05-19,3,28600,464000.0,low
9523,2587910180,2014-07-16,3,30940,365000.0,low
9524,8663200450,2014-07-15,4,10800,490000.0,low
9525,1310960220,2014-06-26,4,7350,280927.0,low
9526,396100110,2014-05-16,2,6017,282613.0,low
9527,7785350490,2014-10-23,3,15886,675000.0,high
9528,1795900210,2014-05-18,4,7475,575550.0,high
9529,1796370730,2014-05-20,3,7770,259900.0,low
9530,7787100210,2014-12-09,4,8267,450000.0,low
9531,1137450120,2014-07-29,4,6296,487500.0,low
9532,1921059303,2015-01-28,4,17842,275000.0,low
9533,6699000610,2014-08-11,3,5027,305000.0,low
9534,3621059048,2014-10-10,3,217800,395000.0,low
9535,2620069077,2015-04-22,3,7648,215000.0,low
9536,3083000910,2014-07-08,3,6000,410000.0,low
9537,192600100,2014-06-26,4,7826,440000.0,low
9538,5608010750,2014-08-29,4,15724,1160000.0,high
9539,6140100150,2014-11-25,4,7200,500000.0,low
9540,9550203690,2014-11-20,5,6120,961000.0,high
9541,5423010180,2014-07-24,4,9340,825000.0,high
9542,2919200665,2014-11-03,3,3840,734000.0,high
9543,2122059199,2014-10-02,4,5715,490000.0,low
9544,3601200017,2014-07-02,4,6000,175000.0,low
9545,2658000115,2014-06-18,1,4800,190000.0,low
9546,7349400610,2014-08-12,4,12581,305000.0,low
9547,868001790,2015-03-16,3,7936,1300000.0,high
9548,1105000015,2014-06-09,2,6600,417000.0,low
9549,2919201385,2014-11-13,2,4190,275000.0,low
9550,7202470100,2014-12-10,3,8196,661000.0,high
9551,2832100910,2014-07-08,4,9640,435000.0,low
9552,4100000040,2014-10-23,5,9454,788000.0,high
9553,9320100090,2014-06-10,5,17232,1795000.0,high
9554,2589300180,2014-06-30,5,6589,408000.0,low
9555,357000025,2014-10-20,2,3760,570000.0,high
9556,3179100180,2015-05-07,5,6960,1540000.0,high
9557,2487700065,2014-05-05,2,5510,400000.0,low
9558,8732040820,2014-10-17,3,8740,247000.0,low
9559,1160000300,2015-03-04,3,7200,453000.0,low
9560,3904100035,2014-05-08,2,3008,235000.0,low
9561,5288200230,2015-04-21,4,5750,675000.0,high
9562,3331500820,2014-06-10,3,5150,516200.0,low
9563,3023039231,2014-07-14,1,91476,650000.0,high
9564,5595900355,2014-12-16,3,10227,257100.0,low
9565,8682290360,2015-03-30,2,9985,457000.0,low
9566,5200100115,2014-11-17,3,3478,540000.0,low
9567,1310700210,2014-06-03,3,10270,268000.0,low
9568,3298500690,2014-07-08,3,7314,300000.0,low
9569,722059002,2014-09-09,2,114127,380000.0,low
9570,1022069183,2014-06-27,3,54450,725000.0,high
9571,4053200933,2014-06-23,3,19204,249000.0,low
9572,5589300205,2014-08-05,5,9383,274000.0,low
9573,644000040,2015-04-29,4,10912,1780000.0,high
9574,1787600165,2014-06-23,3,7149,396500.0,low
9575,405100165,2014-11-19,2,7800,460000.0,low
9576,223049087,2014-06-16,3,8536,277000.0,low
9577,2742100085,2014-11-04,6,5275,449500.0,low
9578,3204300625,2014-09-03,4,4560,785950.0,high
9579,6619910230,2014-06-16,3,9775,545000.0,high
9580,3275310220,2014-12-22,3,9688,244000.0,low
9581,5466310730,2014-08-22,3,2415,165000.0,low
9582,2767704055,2014-06-09,2,5000,435000.0,low
9583,7504100110,2014-05-30,3,10082,642000.0,high
9584,9320990110,2015-04-09,3,4120,340000.0,low
9585,1400700150,2014-07-22,4,35689,730000.0,high
9586,1186000150,2015-01-23,3,2800,563250.0,high
9587,1024069009,2014-05-02,5,67518,675000.0,high
9588,464001115,2014-05-12,3,6630,620000.0,high
9589,886000015,2014-12-10,2,9041,275000.0,low
9590,3578600062,2014-05-12,3,8209,270000.0,low
9591,1402950450,2015-04-15,4,5472,325000.0,low
9592,3629970620,2014-10-03,4,1836,476100.0,low
9593,3537900180,2014-10-20,2,12000,700000.0,high
9594,8651442510,2014-09-26,4,5200,220000.0,low
9595,114700150,2014-11-14,3,10919,236000.0,low
9596,472000620,2014-05-02,3,4750,790000.0,high
9597,5491200210,2014-08-20,3,6000,350000.0,low
9598,7973202712,2015-03-24,2,5300,130000.0,low
9599,7970800100,2014-05-27,4,6406,283200.0,low
9600,8122600165,2014-10-15,3,6250,273000.0,low
9601,686530110,2014-12-15,5,8710,599000.0,high
9602,5151600530,2015-04-23,4,11998,460000.0,low
9603,1926069192,2014-05-09,4,52889,1157200.0,high
9604,5649000150,2014-06-10,4,8750,385000.0,low
9605,7812800775,2014-09-10,3,7420,264250.0,low
9606,2770604410,2014-10-29,3,1472,608000.0,high
9607,9485951510,2014-09-15,3,48994,450000.0,low
9608,1337800805,2014-07-03,3,4800,1755000.0,high
9609,4059400265,2014-11-14,5,6050,339950.0,low
9610,993000100,2015-04-10,6,6150,760000.0,high
9611,2917200085,2015-04-08,2,5395,350000.0,low
9612,3914000090,2015-04-21,3,55847,541500.0,high
9613,4157600150,2015-03-27,6,16449,730000.0,high
9614,3624039111,2015-04-29,3,5600,215000.0,low
9615,8099900490,2014-05-15,3,9972,420000.0,low
9616,1687910100,2014-05-30,4,8470,655000.0,high
9617,5419800330,2015-01-15,3,10652,240000.0,low
9618,5035300085,2014-06-02,4,6000,730000.0,high
9619,325059131,2014-10-13,4,12100,390000.0,low
9620,2201500450,2014-10-28,3,10000,473000.0,low
9621,3342101270,2015-03-24,4,5670,698000.0,high
9622,3574750150,2014-05-14,3,4883,511000.0,low
9623,9828702055,2014-05-08,2,1808,358000.0,low
9624,2207100650,2015-04-10,3,8400,499990.0,low
9625,240000031,2015-03-13,4,10200,322000.0,low
9626,2953000300,2014-10-08,3,9682,201000.0,low
9627,6119700150,2014-11-12,4,16200,765000.0,high
9628,9274200365,2014-06-06,4,5750,920000.0,high
9629,6187700501,2015-04-15,4,7552,360000.0,low
9630,4137020910,2015-05-07,3,9220,297300.0,low
9631,1233100720,2014-09-25,3,9403,399000.0,low
9632,3034200530,2014-06-20,3,10005,400000.0,low
9633,1463400081,2014-08-27,3,10164,230000.0,low
9634,1773101050,2015-02-20,3,4560,290000.0,low
9635,1895450090,2015-04-30,3,7658,323800.0,low
9636,5101406384,2014-10-20,4,6380,574500.0,high
9637,6821102346,2014-05-22,3,1596,505000.0,low
9638,1926049210,2015-04-22,2,10950,372500.0,low
9639,1842200040,2014-07-01,3,19163,425000.0,low
9640,2623089002,2015-04-16,3,214315,446250.0,low
9641,4391600065,2014-08-14,2,6862,330000.0,low
9642,3760500602,2015-04-27,3,17707,608095.0,high
9643,6071000265,2015-01-25,3,10136,550000.0,high
9644,3222059206,2014-08-28,4,16103,265000.0,low
9645,3034200933,2014-06-19,4,8255,399888.0,low
9646,2028701165,2014-06-27,2,2570,430000.0,low
9647,5634500234,2015-05-13,3,6092,554990.0,high
9648,2310100180,2014-11-07,3,6280,359950.0,low
9649,2767600921,2014-06-23,2,2599,405000.0,low
9650,8835200790,2015-04-06,2,4025,280000.0,low
9651,2473000410,2015-04-08,4,11070,479950.0,low
9652,3286800110,2014-09-04,5,53578,575000.0,high
9653,1402600110,2015-02-26,4,7733,392000.0,low
9654,1126059170,2015-02-25,4,36136,760500.0,high
9655,8035350090,2014-06-16,3,9521,435000.0,low
9656,4389200753,2014-08-19,4,8570,1565000.0,high
9657,6818400110,2014-12-03,4,10488,261000.0,low
9658,4217401035,2015-05-07,3,5000,1482500.0,high
9659,1683400165,2015-04-30,7,2665,853800.0,high
9660,1939120450,2014-05-22,3,10496,657500.0,high
9661,4137010530,2014-05-04,4,9933,331950.0,low
9662,2624039133,2014-06-11,3,5899,514000.0,low
9663,2794700120,2014-09-12,3,27598,496000.0,low
9664,2944010210,2015-02-18,4,21894,1093000.0,high
9665,8651443360,2014-11-06,3,5200,195700.0,low
9666,1338300180,2014-07-29,4,8640,1395710.0,high
9667,624110540,2014-12-05,4,20822,1175000.0,high
9668,4039700090,2014-09-23,3,9648,643403.0,high
9669,6752601110,2014-05-12,4,7066,357000.0,low
9670,8861000210,2015-04-08,3,8163,865000.0,high
9671,1088700100,2014-11-18,3,9280,905000.0,high
9672,7893207925,2014-10-22,3,7100,265000.0,low
9673,3449820100,2014-12-24,2,7246,535000.0,low
9674,1588600110,2014-08-11,3,5440,450000.0,low
9675,8079040300,2015-02-18,4,7533,460500.0,low
9676,7390400026,2014-11-24,4,8580,315000.0,low
9677,2425059144,2015-02-13,4,13939,607500.0,high
9678,7821200375,2015-01-26,2,3235,432000.0,low
9679,1370800700,2015-02-09,3,5350,1695000.0,high
9680,8857640710,2014-08-20,4,6139,479000.0,low
9681,9558020240,2015-03-20,5,6600,475000.0,low
9682,3834000400,2014-11-19,3,8146,415000.0,low
9683,461002050,2014-08-26,2,5000,450000.0,low
9684,724069065,2014-07-03,3,33503,1140000.0,high
9685,4307351180,2014-09-15,5,8432,430000.0,low
9686,984100340,2014-09-03,3,10742,296000.0,low
9687,8159620260,2014-07-11,4,8927,303000.0,low
9688,7559600200,2014-10-21,4,6015,641000.0,high
9689,1995200320,2015-02-10,3,5739,280000.0,low
9690,4223000140,2014-08-05,3,9635,260750.0,low
9691,7215730200,2014-11-19,4,5191,601000.0,high
9692,1900600105,2014-08-28,3,6604,255000.0,low
9693,8644300200,2014-06-05,4,10720,555000.0,high
9694,3262301610,2014-11-18,3,10827,865000.0,high
9695,524059250,2014-09-22,4,17400,1388000.0,high
9696,8594400350,2014-05-20,3,31626,315000.0,low
9697,4031000260,2014-06-06,2,9610,200000.0,low
9698,1454100260,2014-11-17,3,6450,357000.0,low
9699,1934800138,2014-12-04,2,934,390000.0,low
9700,9508500075,2014-07-29,5,10220,462000.0,low
9701,2946003415,2014-05-16,2,5200,174500.0,low
9702,1926049326,2015-02-10,2,7140,305000.0,low
9703,7655900187,2015-02-05,5,14040,449000.0,low
9704,7452500565,2014-08-29,3,5000,260000.0,low
9705,2871000400,2014-05-12,4,6142,751000.0,high
9706,6150200060,2015-04-01,2,9270,370037.0,low
9707,3668000830,2014-08-25,3,8910,229950.0,low
9708,2473460060,2015-04-22,3,7682,349000.0,low
9709,9558021000,2015-01-20,4,3808,348000.0,low
9710,1250201610,2015-04-17,3,5600,1220000.0,high
9711,1321720160,2015-01-02,4,18948,510000.0,low
9712,5029450200,2015-03-23,3,6805,265000.0,low
9713,723000226,2014-10-28,3,4815,1250000.0,high
9714,225079036,2015-01-07,4,871200,937500.0,high
9715,5255700160,2014-08-05,3,8384,485000.0,low
9716,5683500030,2015-03-20,4,5217,489000.0,low
9717,312000295,2015-01-22,2,5120,400000.0,low
9718,9510970520,2014-06-16,3,3600,638000.0,high
9719,193600200,2014-06-19,3,8740,440000.0,low
9720,2568300045,2014-06-25,6,8240,305000.0,low
9721,2568300045,2015-03-19,6,8240,649950.0,high
9722,8691410310,2015-02-13,4,6012,680000.0,high
9723,1656600310,2014-07-14,4,22050,629000.0,high
9724,3904940160,2014-09-04,3,7584,555000.0,high
9725,1774200060,2014-06-17,4,35362,669000.0,high
9726,4137070030,2014-08-08,3,6608,272000.0,low
9727,2144800117,2014-06-26,4,9900,270000.0,low
9728,3392100140,2015-01-06,3,9775,215000.0,low
9729,2581900060,2015-04-02,3,17707,690000.0,high
9730,4058801230,2015-03-05,4,6825,256000.0,low
9731,2787320140,2015-03-24,3,7314,255000.0,low
9732,263000324,2014-05-13,7,8100,550000.0,high
9733,254000695,2015-05-08,3,5280,410000.0,low
9734,3013300830,2014-11-06,2,4366,410000.0,low
9735,2475201070,2014-07-16,3,4000,259000.0,low
9736,798000421,2015-03-27,3,21183,292000.0,low
9737,4104500181,2014-08-12,4,12500,1648000.0,high
9738,8701600030,2014-11-13,5,5000,518000.0,low
9739,8944360390,2015-03-05,3,3097,485000.0,low
9740,7968460270,2015-03-03,3,35060,259500.0,low
9741,9406570350,2015-04-23,4,5420,354000.0,low
9742,686900030,2015-03-23,3,22464,999950.0,high
9743,6071300030,2014-06-24,3,10466,464500.0,low
9744,5416500520,2014-08-25,3,4200,300000.0,low
9745,1102000270,2014-07-01,3,7216,1080000.0,high
9746,5422430320,2014-07-21,4,6666,309950.0,low
9747,3157600340,2014-09-17,3,3700,315000.0,low
9748,2061100435,2014-07-24,3,5580,499950.0,low
9749,7011201550,2014-07-07,4,4800,780000.0,high
9750,2581300055,2014-11-21,3,16090,885000.0,high
9751,1344300045,2014-05-07,2,3885,500000.0,low
9752,7575620640,2014-12-19,3,6755,329000.0,low
9753,8645500270,2014-10-28,4,7455,246000.0,low
9754,1246700136,2014-12-23,3,9600,405000.0,low
9755,3211100240,2014-05-29,4,7800,349000.0,low
9756,8078100140,2015-03-23,4,12062,374950.0,low
9757,6675500105,2014-07-29,3,7217,306000.0,low
9758,4040700310,2014-08-05,4,7840,416000.0,low
9759,6388910160,2014-06-23,3,12476,560000.0,high
9760,4023500990,2014-06-17,3,20700,260000.0,low
9761,2921049121,2014-05-16,3,38377,306500.0,low
9762,7229210060,2014-12-11,3,11274,299950.0,low
9763,4137040060,2015-04-06,3,8977,265500.0,low
9764,7982600030,2014-08-12,3,12000,219000.0,low
9765,1775930140,2015-05-05,3,17349,365000.0,low
9766,3222079083,2014-05-14,3,42689,499000.0,low
9767,3585210200,2014-06-02,3,8301,366000.0,low
9768,2705600069,2015-05-01,3,1264,514950.0,low
9769,8691360200,2014-06-04,4,10669,875000.0,high
9770,9541600350,2015-01-20,3,8800,831000.0,high
9771,8562740400,2014-05-15,4,7266,689900.0,high
9772,705700960,2014-07-24,3,10763,315000.0,low
9773,3374500520,2015-04-29,0,8049,355000.0,low
9774,2645500013,2014-06-24,3,7284,336500.0,low
9775,5318100200,2014-05-27,3,4050,1100000.0,high
9776,2224700045,2014-08-04,6,8057,375000.0,low
9777,4047200135,2014-08-11,3,24046,289275.0,low
9778,2009000830,2014-07-08,4,6000,455000.0,low
9779,6619910240,2014-06-25,3,10695,505000.0,low
9780,5288200070,2014-07-30,3,3350,450000.0,low
9781,7852110070,2014-06-08,3,7398,567500.0,high
9782,740500070,2014-10-06,3,8505,265000.0,low
9783,4046601420,2014-12-30,3,14992,340000.0,low
9784,2130700860,2015-04-30,3,8885,375000.0,low
9785,3975400045,2014-12-26,6,4218,920000.0,high
9786,5451200520,2014-06-12,4,11843,850000.0,high
9787,6600400270,2014-12-10,3,9750,202000.0,low
9788,624100990,2014-09-29,4,12000,725000.0,high
9789,2424059139,2015-02-06,3,33980,900000.0,high
9790,2883200875,2015-02-06,2,6000,680200.0,high
9791,1917300105,2015-04-14,3,9000,216500.0,low
9792,7203000200,2014-12-12,3,7650,325000.0,low
9793,9510971070,2014-08-12,3,4134,675000.0,high
9794,3760500240,2015-05-12,2,16321,435000.0,low
9795,4068300160,2015-01-22,3,14000,263500.0,low
9796,1774220070,2015-05-07,4,36256,550000.0,high
9797,1563102685,2015-04-22,3,3750,875000.0,high
9798,395800370,2015-04-11,4,8400,246600.0,low
9799,3918400013,2014-07-01,3,941,337000.0,low
9800,1545804820,2014-11-11,3,7500,240000.0,low
9801,7811220070,2014-09-10,3,11120,490000.0,low
9802,5561100431,2014-08-06,5,83231,510000.0,low
9803,5145100310,2015-03-07,3,8008,305000.0,low
9804,255550270,2015-04-03,3,3655,350000.0,low
9805,1123049129,2015-02-24,3,6632,284200.0,low
9806,9407150310,2015-01-28,4,9757,357000.0,low
9807,7732501000,2014-06-17,4,38865,854000.0,high
9808,1024069205,2015-01-14,4,49658,1175000.0,high
9809,5426300060,2014-10-08,3,15952,1000000.0,high
9810,3797000400,2014-11-25,4,3000,616500.0,high
9811,2877102196,2014-11-25,4,3750,750000.0,high
9812,9265200060,2014-10-07,6,9100,650000.0,high
9813,2894700270,2014-07-15,4,10050,275000.0,low
9814,2862100260,2014-10-03,4,4280,540000.0,low
9815,2730000070,2014-08-14,3,10665,225000.0,low
9816,4139400060,2015-04-09,4,9072,845000.0,high
9817,4365200520,2015-03-12,3,7740,490000.0,low
9818,3629980350,2014-12-09,4,8167,753000.0,high
9819,3211600140,2015-02-09,3,7210,475000.0,low
9820,3598600049,2014-10-03,1,7203,124000.0,low
9821,3598600049,2015-04-24,1,7203,224000.0,low
9822,1232001070,2014-08-14,2,3800,485000.0,low
9823,7812801925,2014-06-24,4,6000,230000.0,low
9824,522059062,2014-11-05,4,14175,372000.0,low
9825,4178500640,2015-05-07,4,9426,306000.0,low
9826,9528104660,2014-08-27,4,3000,905000.0,high
9827,5013500400,2015-03-26,4,6678,440000.0,low
9828,2550820060,2015-04-28,3,10001,280000.0,low
9829,425079046,2014-07-29,3,147823,435000.0,low
9830,3905050240,2014-06-24,3,4500,425000.0,low
9831,5381000070,2014-08-26,2,11429,204950.0,low
9832,1245002445,2014-07-14,2,7500,670000.0,high
9833,6865200831,2014-05-07,2,2723,475000.0,low
9834,1446801000,2015-03-20,5,6650,352000.0,low
9835,4038700830,2015-04-09,4,8800,575000.0,high
9836,4094800260,2014-11-26,4,20668,1730000.0,high
9837,2742100152,2014-10-13,3,5070,491000.0,low
9838,8691410060,2014-07-09,4,7465,750000.0,high
9839,1325059083,2014-05-27,4,50662,830000.0,high
9840,7852011070,2015-01-09,6,20197,1140000.0,high
9841,2323059074,2014-07-09,3,27442,137124.0,low
9842,7950304075,2014-08-13,4,6000,225000.0,low
9843,3260000340,2014-06-22,4,7300,732600.0,high
9844,9552701000,2015-03-16,4,8001,818000.0,high
9845,5469501200,2014-08-20,3,14950,431000.0,low
9846,6300500105,2014-10-02,2,1034,304000.0,low
9847,4400200060,2014-10-21,5,4667,650000.0,high
9848,5422560860,2015-04-10,2,6160,450000.0,low
9849,7789000260,2014-08-22,4,8401,269000.0,low
9850,8861000060,2014-12-31,3,10732,875000.0,high
9851,9350900550,2015-04-29,4,8393,890000.0,high
9852,9560800310,2014-10-09,4,9725,565000.0,high
9853,9187200228,2015-03-13,2,1339,448175.0,low
9854,7849202190,2014-12-23,0,4800,235000.0,low
9855,7215730070,2014-09-11,5,6500,680000.0,high
9856,121039083,2015-02-06,3,12367,629000.0,high
9857,2770601677,2015-04-22,3,1486,494000.0,low
9858,3720800070,2015-01-27,4,5500,1100000.0,high
9859,3558910570,2015-01-16,5,9460,450000.0,low
9860,1081300390,2014-10-30,3,11050,330000.0,low
9861,7805450560,2014-08-20,4,11397,960000.0,high
9862,6648770240,2014-12-24,4,7056,360000.0,low
9863,5104520810,2014-08-10,3,11672,378000.0,low
9864,2719100400,2014-09-12,3,6250,499950.0,low
9865,255000320,2014-07-24,3,12866,450000.0,low
9866,5398600075,2014-08-25,2,5969,523500.0,low
9867,7695470200,2014-12-08,3,43995,600000.0,high
9868,6892510200,2014-06-02,3,4828,290000.0,low
9869,4123800320,2015-02-06,3,5434,176000.0,low
9870,809001505,2014-09-18,3,3750,885000.0,high
9871,3856905185,2014-06-24,2,3000,483000.0,low
9872,4051100390,2015-05-08,3,7125,240000.0,low
9873,579003240,2014-09-25,4,5200,720000.0,high
9874,2333230060,2014-11-05,4,5822,311000.0,low
9875,7129303240,2015-01-02,3,7995,332500.0,low
9876,1219000473,2014-06-26,3,15330,164950.0,low
9877,1219000473,2015-03-23,3,15330,371000.0,low
9878,5469700060,2015-01-23,3,16200,264500.0,low
9879,1118000935,2014-07-05,4,6513,1738000.0,high
9880,8819900055,2015-03-30,2,4280,503000.0,low
9881,1995200338,2014-10-29,4,5010,738000.0,high
9882,91000320,2014-09-23,2,3350,393000.0,low
9883,8887001600,2015-04-12,2,45528,280000.0,low
9884,7183000060,2015-03-25,4,9647,260000.0,low
9885,194000565,2015-04-09,2,4640,505000.0,low
9886,3830610320,2015-01-05,3,8000,241000.0,low
9887,7922710320,2015-03-16,3,9605,530000.0,low
9888,1231000310,2014-08-12,1,4000,713000.0,high
9889,173000140,2014-07-22,3,10125,487000.0,low
9890,8651411260,2014-11-13,2,5393,128000.0,low
9891,7272000260,2014-11-13,3,10178,210500.0,low
9892,2787700060,2015-01-15,3,7210,420000.0,low
9893,5499700045,2014-10-30,3,4320,679000.0,high
9894,9433000390,2014-12-18,4,4227,784950.0,high
9895,7300400200,2014-11-19,4,6366,352000.0,low
9896,2771101963,2014-06-11,3,1318,386000.0,low
9897,123039346,2015-04-30,3,17000,335000.0,low
9898,524069116,2014-06-02,3,15500,472500.0,low
9899,3583300075,2014-11-03,5,13292,599950.0,high
9900,7203220030,2014-07-24,4,6765,963990.0,high
9901,1250201550,2014-09-25,3,3600,735000.0,high
9902,8651611260,2015-03-17,3,9751,858450.0,high
9903,1797501275,2015-05-07,5,4000,665000.0,high
9904,2215900800,2014-07-31,3,7414,290000.0,low
9905,7883602650,2015-04-13,2,4320,250000.0,low
9906,3546000340,2014-10-08,3,7205,192500.0,low
9907,6118600045,2014-08-25,4,13400,350000.0,low
9908,1123059116,2015-03-19,4,9910,518000.0,low
9909,124000160,2014-07-01,4,3376,563000.0,high
9910,8733000045,2014-10-07,4,9566,375000.0,low
9911,263000327,2015-02-27,3,1319,400000.0,low
9912,5153200358,2014-10-29,5,16000,240000.0,low
9913,2258500045,2014-09-23,2,5120,317500.0,low
9914,6137500310,2015-02-13,5,36342,1315000.0,high
9915,3323069045,2014-11-10,3,239144,234000.0,low
9916,8563070030,2014-05-13,3,13750,645000.0,high
9917,425049036,2015-03-09,2,4840,649000.0,high
9918,8562750550,2015-04-17,4,3980,605000.0,high
9919,767000159,2014-08-21,3,1471,337900.0,low
9920,5366200030,2015-02-05,3,3600,535000.0,low
9921,7857000861,2014-09-22,4,5684,325000.0,low
9922,1094000030,2014-12-15,4,10875,429950.0,low
9923,1853000030,2015-04-16,3,32807,775000.0,high
9924,5318101040,2014-07-31,2,6000,650000.0,high
9925,3623500049,2015-05-01,4,13114,1200000.0,high
9926,1026049036,2014-09-10,2,10404,275000.0,low
9927,8568030030,2014-07-29,4,16970,575000.0,high
9928,4022906531,2014-08-06,3,16455,540000.0,low
9929,5700002325,2014-06-05,3,4206,640000.0,high
9930,2473100510,2014-09-23,3,9125,275000.0,low
9931,629811600,2014-07-24,4,10533,672800.0,high
9932,7923300310,2014-05-27,4,9144,495000.0,low
9933,4054560140,2014-09-26,3,35108,820000.0,high
